Year,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards
2019,Adrian Clayborn,31,ATL,DE,15,1,0,1,1,100,16,16,16,0,118.7,4,4,12,0,5,3,0,4,12,18,0,0,
2019,Dorance Armstrong Jr.,22,DAL,DE,15,0,0,0,0,,0,,,0,,,0,0,0,3,3,0,2,8,15,2,11.8,
2019,Andrew Van Ginkel,24,MIA,LB,6,1,0,3,3,100,14,4.7,4.7,0,86.1,0.7,2,12,24,0,3,0,1,4,15,2,11.8,
2019,Tim Settle,22,WAS,DT,15,1,0,0,0,,0,,,0,,,0,0,0,2,3,0,2,7,14,1,6.7,
2019,Charles Omenihu,22,HOU,DE,14,0,0,1,1,100,4,4,4,0,83.3,4,4,0,0,7,3,2,3,13,13,2,13.3,
2019,Shilique Calhoun,27,NWE,DE,15,1,0,0,0,,0,,,0,,,0,0,17,3,3,0,0,6,9,1,10,
2019,Zach Allen,22,ARI,DE,4,1,0,0,0,,0,,,0,,,0,0,0,0,3,0,0,3,8,1,11.1,
2019,Shaquem Griffin,24,SEA,LB,16,0,0,1,1,100,9,9,9,0,104.2,1,1,8,9,2,3,0,0,5,5,0,0,
2019,Kawann Short,30,CAR,DT,2,2,0,0,0,,0,,,0,,,0,0,0,1,3,0,0,4,4,1,20,
2019,Bobby Wagner,29,SEA,MLB,16,16,1,72,58,80.6,657,11.3,9.1,2,108.2,3.9,229,428,71,1,2,1,3,6,159,10,5.9,"PB,AP-1"
2019,Joe Schobert,26,CLE,MLB,16,16,4,55,38,69.1,357,9.4,6.5,3,74.6,7.1,208,149,74,1,2,0,2,5,133,16,10.7,
2019,Tremaine Edmunds,21,BUF,MLB,16,16,1,52,34,65.4,266,7.8,5.1,1,76.3,3.8,100,166,64,1,2,1,1.5,5,115,12,9.4,PB
2019,Shawn Williams,28,CIN,SS,16,15,1,51,40,78.4,577,14.4,11.3,2,118.7,9.7,384,193,47,2,2,0,1,5,114,20,14.9,
2019,Logan Ryan,28,TEN,LCB,16,16,4,103,68,66,781,11.5,7.6,5,88.7,9.9,480,301,40,3,2,0,4.5,10,113,11,8.9,
2019,Rashaan Evans,24,TEN,LILB,16,16,0,45,39,86.7,415,10.6,9.2,1,112.5,5.7,181,234,34,2,2,0,2.5,7,111,17,13.3,
2019,Shaq Thompson,25,CAR,LILB,14,14,0,79,57,72.2,466,8.2,5.9,2,95.2,3.2,142,324,46,2,2,0,3,7,109,11,9.2,
2019,Terrell Edmunds,22,PIT,SS,16,16,0,50,36,72,514,14.3,10.3,4,131.6,11.5,405,109,19,0,2,1,0,2,105,11,9.5,
2019,Benardrick McKinney,27,HOU,LILB,14,14,0,39,35,89.7,350,10,9,5,143.6,3.3,93,257,50,1,2,3,1,5,101,6,5.6,
2019,Alexander Johnson,28,DEN,LILB,15,12,1,42,34,81,236,6.9,5.6,0,80.2,1,16,220,50,2,2,1,1.5,6,93,8,7.9,
2019,Devin White,21,TAM,LILB,13,13,1,56,42,75,348,8.3,6.2,1,89,4.3,145,203,75,0,2,0,2.5,5,91,12,11.7,
2019,Vonn Bell,25,NOR,SS,13,13,1,51,35,68.6,425,12.1,8.3,2,98.9,11.9,295,130,31,2,2,1,1.5,6,89,9,9.2,
2019,Jamie Collins,30,NWE,LLB,16,15,3,33,24,72.7,168,7,5.1,0,46,1.4,20,148,90,6,2,2,7,16,81,12,12.9,
2019,Damien Wilson,26,KAN,MLB,16,16,0,50,35,70,255,7.3,5.1,2,95,3,69,186,49,1,2,1,1.5,5,81,6,6.9,
2019,Alec Ogletree,28,NYG,LILB,13,13,1,53,44,83,373,8.5,7,3,107,3.6,116,257,67,2,2,1,1,5,80,15,15.8,
2019,Jarrod Wilson,25,JAX,FS,16,16,2,41,28,68.3,417,14.9,10.2,2,97.3,9.1,240,177,30,0,2,0,0,2,79,7,8.1,
2019,Nathan Gerry,24,PHI,RLB,16,12,2,43,29,67.4,243,8.4,5.7,1,70.2,2.4,56,187,37,0,2,0,2.5,5,78,14,15.2,
2019,Jabrill Peppers,24,NYG,SS,11,11,1,36,23,63.9,268,11.7,7.4,1,84,7.3,155,113,27,3,2,1,0,6,76,11,12.6,
2019,Raekwon McMillan,24,MIA,LILB,13,12,0,12,10,83.3,104,10.4,8.7,0,102.8,3.8,29,75,24,0,2,0,0,2,72,9,11.1,
2019,A.J. Klein,28,NOR,RLB,15,15,1,52,36,69.2,376,10.4,7.2,4,107.5,5.3,184,192,53,2,2,1,2.5,7,69,7,9.2,
2019,Jonathan Allen,24,WAS,LDE,15,15,0,2,1,50,4,4,2,0,56.2,-1.5,-2,6,0,12,2,1,6,21,68,4,5.6,
2019,Jeff Heath,28,DAL,SS,13,13,0,52,33,63.5,329,10,6.3,2,94.2,6.7,136,193,22,1,2,0,0,3,63,3,4.5,
2019,Eric Wilson,25,MIN,LLB,16,6,0,25,18,72,132,7.3,5.3,1,97.4,2.6,39,93,15,0,2,0,3,5,62,2,3.1,
2019,Javon Hargrave,26,PIT,NT,16,13,0,1,1,100,12,12,12,0,116.7,-6,-6,18,0,8,2,0,4,14,60,5,7.7,
2019,Daniel Sorensen,29,KAN,DB,16,3,2,56,37,66.1,354,9.6,6.3,1,74.6,5.5,148,206,29,0,2,0,0,2,57,4,6.6,
2019,Daron Payne,22,WAS,NT,15,9,0,1,0,0,0,,0,0,39.6,-4,0,0,0,5,2,2,2,9,56,5,8.2,
2019,Christian Wilkins,24,MIA,RDE,16,14,0,2,2,100,10,5,5,0,87.5,4.5,4,6,0,8,2,1,2,12,56,3,5.1,
2019,Nik Needham,23,MIA,RCB,12,11,2,74,43,58.1,646,15,8.7,8,111.7,12.1,453,193,9,1,2,1,1,4,54,8,12.9,
2019,Tashaun Gipson,29,HOU,SS,14,14,3,37,20,54.1,290,14.5,7.8,1,55,13.2,202,88,16,0,2,0,0,2,51,8,13.6,
2019,Desmond King,25,LAC,DB,15,8,0,54,45,83.3,514,11.4,9.5,3,124.8,6,268,246,15,2,2,0,2.5,7,51,2,3.8,
2019,Brennan Scarlett,26,HOU,ROLB,15,10,0,12,11,91.7,79,7.2,6.6,1,121.9,2.3,29,50,45,2,2,2,3.5,8,51,5,8.9,
2019,K'Waun Williams,28,SFO,DB,15,8,2,61,42,68.9,364,8.7,6,1,76.1,3.6,123,241,27,3,2,0,1,7,51,11,17.7,
2019,Tramaine Brock,31,2TM,RCB,14,11,0,63,41,65.1,438,10.7,7,2,95.9,8.2,267,171,17,1,2,1,0,3,50,9,15.3,
2019,Karl Joseph,26,OAK,SS,9,9,1,25,17,68,324,19.1,13,1,107.5,16.6,246,78,11,1,2,0,0,3,49,8,14,
2019,Earl Thomas,30,BAL,SS/FS,15,15,2,25,11,44,113,10.3,4.5,0,24.2,12.4,74,39,54,1,2,0,2,6,49,8,14,PB
2019,Mike Purcell,28,DEN,NT,13,7,0,0,0,,0,,,0,,,0,0,0,4,2,0,0,6,48,6,11.1,
2019,Buster Skrine,30,CHI,DB,16,4,0,81,48,59.3,465,9.7,5.7,4,91.8,7.4,278,187,19,1,2,0,0,3,48,13,21.3,
2019,Dean Lowry,25,GNB,LDE,16,16,1,0,0,,0,,,0,,,0,0,0,3,2,3,0,5,47,4,7.8,
2019,Linval Joseph,31,MIN,LDT,13,13,0,0,0,,0,,,0,,,0,0,0,2,2,0,3,7,44,1,2.2,
2019,Vic Beasley,27,ATL,RDE,16,15,0,9,8,88.9,60,7.5,6.7,1,131.5,3.1,25,35,34,7,2,1,8,18,42,3,6.7,
2019,DaQuan Jones,28,TEN,NT,16,16,0,3,2,66.7,16,8,5.3,0,79.9,6.3,12,4,0,6,2,3,1,9,42,6,12.5,
2019,Tyson Alualu,32,PIT,RDE,16,5,0,1,1,100,18,18,18,0,118.7,-6,-6,24,0,3,2,2,1,6,41,3,6.8,
2019,Blake Cashman,23,NYJ,LB,7,5,0,26,20,76.9,151,7.6,5.8,0,90.4,5.1,74,77,39,2,2,1,0.5,5,40,3,7,
2019,Kyle Phillips,22,NYJ,DE,15,4,0,3,3,100,40,13.3,13.3,0,118.7,2,6,34,0,5,2,0,1.5,9,39,4,9.3,
2019,Clelin Ferrell,22,OAK,LDE,15,15,0,4,3,75,12,4,3,0,77.1,2,-3,15,0,8,2,4,4.5,15,38,5,11.6,
2019,Darqueze Dennard,28,CIN,DB,9,5,0,35,17,48.6,188,11.1,5.4,1,74.5,5,77,111,11,2,2,0,0,4,37,3,7.5,
2019,Kevin Pierre-Louis,28,CHI,LB,14,3,1,21,14,66.7,87,6.2,4.1,0,55.1,2,37,50,9,2,2,0,0,4,37,4,9.8,
2019,Andrew Billings,24,CIN,NT,16,14,0,0,0,,0,,,0,,,0,0,0,2,2,0,1,5,35,4,10.3,
2019,Tarell Basham,25,NYJ,DE,16,2,1,10,9,90,70,7.8,7,0,56.2,4.4,38,32,32,10,2,4,2,14,33,2,5.7,
2019,Poona Ford,24,SEA,RDT,15,14,0,1,0,0,0,,0,0,39.6,-5,0,0,0,1,2,1,0.5,4,32,5,13.5,
2019,Jermaine Carter Jr.,24,CAR,LILB,16,5,0,12,9,75,70,7.8,5.8,0,88.9,4.3,41,29,12,1,2,0,0.5,4,31,3,8.8,
2019,Justin Jones,23,LAC,LDT,12,12,0,3,3,100,8,2.7,2.7,0,79.2,-3,-9,17,0,4,2,1,0,6,30,5,14.3,
2019,Grover Stewart,26,IND,LDT,16,13,0,0,0,,0,,,0,,,0,0,0,5,2,0,3,10,30,1,3.2,
2019,Elandon Roberts,25,NWE,LB,16,3,0,8,6,75,60,10,7.5,0,95.8,5.1,33,27,17,0,2,0,1,3,29,1,3.3,
2019,Folorunso Fatukasi,24,NYJ,DT,14,0,0,1,1,100,7,7,7,0,95.8,6,6,1,0,2,2,1,1,5,27,1,3.6,
2019,Bilal Nichols,23,CHI,DT,13,12,0,1,1,100,2,2,2,0,79.2,-3,-3,5,0,2,2,1,0,4,27,2,6.9,
2019,Brandon Dunn,27,HOU,LDE,16,6,0,0,0,,0,,,0,,,0,0,0,1,2,0,1,4,25,3,10.7,
2019,Reggie Gilbert,26,TEN,LOLB,11,5,0,6,5,83.3,73,14.6,12.2,1,156.9,2.2,16,57,15,1,2,1,1,4,22,1,4.3,
2019,Duron Harmon,28,NWE,DB,16,8,2,15,8,53.3,118,14.8,7.9,0,39.7,13.8,104,14,20,0,2,0,0,2,22,2,8.3,
2019,Dontari Poe,29,CAR,NT,11,10,0,1,0,0,0,,0,0,39.6,-2,0,0,0,1,2,0,4,7,22,2,8.3,
2019,Stephon Tuitt,26,PIT,RDE,6,6,0,0,0,,0,,,0,,,0,0,0,4,2,0,3.5,10,22,3,12,
2019,Jeremiah Attaochu,26,DEN,LOLB,12,5,0,7,7,100,106,15.1,15.1,1,158.3,-0.9,-6,112,10,4,2,0,3.5,10,21,2,8.7,
2019,Taco Charlton,25,MIA,LDE,10,5,0,3,3,100,31,10.3,10.3,0,109.7,1.3,4,27,3,3,2,0,5,10,21,0,0,
2019,Zach Kerr,29,ARI,DT,12,3,0,0,0,,0,,,0,,,0,0,0,2,2,1,0,4,19,1,5,
2019,Maurice Hurst Jr.,24,OAK,DT,16,4,1,1,0,0,0,,0,0,0,-10,0,0,0,6,2,2,3.5,12,18,2,10,
2019,Kerry Hyder,28,DAL,DE,16,0,0,1,1,100,3,3,3,0,79.2,-4,-4,7,2,7,2,0,1,10,17,3,15,
2019,Anthony Levine,32,BAL,DB,16,0,0,10,7,70,73,10.4,7.3,0,90.8,6.6,34,39,27,1,2,0,0,3,14,2,12.5,
2019,Kenny Young,25,BAL,LB,5,3,0,4,4,100,70,17.5,17.5,1,158.3,2.8,11,59,7,0,2,0,0,2,13,1,7.1,
2019,Ben Banogu,23,IND,LB,16,0,0,0,0,,0,,,0,,,0,0,0,3,2,1,2.5,8,11,0,0,
2019,Sheldon Rankins,25,NOR,DT,10,0,0,1,1,100,12,12,12,0,116.7,-1,-1,13,2,4,2,0,2,8,10,1,9.1,
2019,Hassan Ridgeway,25,PHI,LDT,7,5,0,0,0,,0,,,0,,,0,0,0,2,2,0,2,6,8,3,27.3,
2019,Ryan Glasgow,26,CIN,DT,5,2,0,1,0,0,0,,0,0,39.6,0,0,0,0,0,2,0,0,2,7,0,0,
2019,Ogbonnia Okoronkwo,24,LAR,LB,10,0,0,2,2,100,16,8,8,0,100,2.5,5,11,5,0,2,0,1.5,4,7,0,0,
2019,Barkevious Mingo,29,HOU,LB,16,1,0,1,0,0,0,,0,0,39.6,3,0,0,6,2,2,0,0,4,6,0,0,
2019,Trysten Hill,21,DAL,DT,7,0,0,1,1,100,-4,-4,-4,0,79.2,-7,-7,3,0,1,2,0,0,3,5,2,28.6,
2019,Arden Key,23,OAK,DE,7,0,0,0,0,,0,,,0,,,0,0,0,0,2,0,2,4,4,0,0,
2019,Budda Baker,23,ARI,FS,16,16,0,55,40,72.7,506,12.7,9.2,4,125.3,8.1,298,208,44,3,1,0,0.5,5,147,11,7,PB
2019,Todd Davis,27,DEN,RILB,14,14,0,79,61,77.2,526,8.6,6.7,3,106.8,3.4,220,306,24,2,1,0,0,3,134,6,4.3,
2019,Cory Littleton,26,LAR,RILB,16,16,2,85,61,71.8,535,8.8,6.3,4,94,4,242,293,64,2,1,1,3.5,7,134,5,3.6,
2019,Eric Reid,28,CAR,SS,16,16,0,70,54,77.1,750,13.9,10.7,8,149.1,8.9,423,327,43,3,1,0,4,8,130,9,6.5,
2019,Anthony Walker,24,IND,MLB,16,16,1,61,49,80.3,369,7.5,6,3,101.4,3.6,130,239,31,0,1,0,2.5,4,124,11,8.1,
2019,Fred Warner,23,SFO,MLB,16,16,1,74,49,66.2,454,9.3,6.1,2,86.2,3.7,158,296,35,3,1,2,3,7,118,17,12.6,
2019,Landon Collins,25,WAS,SS,15,15,0,67,47,70.1,467,9.9,7,5,114.5,8.1,253,214,27,1,1,0,1,3,117,16,12,
2019,Eric Kendricks,27,MIN,MLB,15,15,0,60,32,53.3,363,11.3,6.1,2,82.8,7.9,205,158,60,4,1,1,0.5,6,110,10,8.3,"PB,AP-1"
2019,Devin Bush Jr.,21,PIT,LILB/RILB,16,15,2,68,46,67.6,435,9.5,6.4,5,97.4,3.9,191,244,37,2,1,0,1,4,109,14,11.4,AP DRoY-3
2019,Eric Weddle,34,LAR,FS,16,16,0,44,30,68.2,371,12.4,8.4,1,101.6,9.4,191,180,5,1,1,1,0,2,108,10,8.5,
2019,Tahir Whitehead,29,OAK,LLB,16,16,0,66,52,78.8,688,13.2,10.4,6,140.4,7.2,340,348,25,1,1,0,0,2,108,5,4.4,
2019,Cole Holcomb,23,WAS,LILB,16,15,0,43,36,83.7,343,9.5,8,2,115.4,3,82,261,25,4,1,1,1,7,105,12,10.3,
2019,Taylor Rapp,22,LAR,SS,15,10,2,62,38,61.3,373,9.8,6,1,70.2,5.6,211,162,22,0,1,0,0,1,100,3,2.9,
2019,Tavon Wilson,29,DET,SS,16,13,0,47,35,74.5,237,6.8,5,1,92.2,4.7,119,118,27,1,1,0,1,3,98,13,11.7,
2019,Dre Greenlaw,22,SFO,RLB,16,11,1,42,36,85.7,265,7.4,6.3,0,83,2.7,51,214,36,2,1,0,1,4,92,2,2.1,
2019,Anthony Hitchens,27,KAN,LLB,15,15,0,40,31,77.5,340,11,8.5,1,110.4,3.4,96,244,37,1,1,0,2,5,88,12,12,
2019,Adrian Amos,26,GNB,SS,16,16,2,51,36,70.6,421,11.7,8.3,1,85.5,9.6,273,148,24,1,1,0,1,3,84,5,5.6,
2019,Kenny Vaccaro,28,TEN,SS,16,16,1,53,38,71.7,453,11.9,8.5,4,114.7,9.3,272,181,43,2,1,1,1,4,84,4,4.5,
2019,Mack Wilson,21,CLE,RLB,16,14,1,69,49,71,471,9.6,6.8,2,93.3,5,146,325,84,3,1,2,1,5,82,13,13.7,
2019,Chidobe Awuzie,24,DAL,LCB,16,16,1,97,58,59.8,726,12.5,7.5,3,89.1,12,510,216,1,0,1,0,0,1,79,11,12.2,
2019,Justin Reid,22,HOU,FS,15,15,2,48,30,62.5,327,10.9,6.8,5,99.9,9,172,155,19,0,1,0,0,1,78,9,10.3,
2019,Chuck Clark,24,BAL,FS,16,12,1,35,22,62.9,193,8.8,5.5,1,75.1,5.6,106,87,97,5,1,3,1,7,73,7,8.8,
2019,Micah Hyde,29,BUF,FS,16,16,1,32,21,65.6,260,12.4,8.1,0,77.6,8,166,94,11,2,1,0,0,3,72,11,13.3,
2019,Leighton Vander Esch,22,DAL,RLB,9,9,0,47,37,78.7,351,9.5,7.5,2,112,4.9,87,264,19,0,1,0,0.5,2,72,13,15.3,
2019,Khari Willis,23,IND,SS,14,9,0,37,31,83.8,269,8.7,7.3,3,124,5.4,110,159,23,1,1,0,0,2,71,8,10.1,
2019,Bradley McDougald,29,SEA,SS,15,14,2,57,31,54.4,356,11.5,6.2,0,58.8,11.7,267,89,21,2,1,1,0.5,4,70,12,14.6,
2019,Jordan Whitehead,22,TAM,FS,14,14,1,42,24,57.1,373,15.5,8.9,2,92.7,11.8,234,139,58,3,1,3,0,4,69,11,13.8,
2019,Minkah Fitzpatrick,23,2TM,DB,16,16,5,32,20,62.5,298,14.9,9.3,4,93,13.8,195,103,7,0,1,0,0,1,69,9,11.5,"PB,AP-1"
2019,Tre Boston,27,CAR,FS,16,16,3,36,22,61.1,329,15,9.1,2,74.9,15.2,269,60,2,0,1,0,0,1,68,13,16,
2019,Myles Jack,24,JAX,MLB,11,11,1,41,29,70.7,386,13.3,9.4,4,122.6,4.7,132,254,22,0,1,1,0.5,2,66,12,15.4,
2019,Joe Haden,30,PIT,LCB,16,16,5,82,44,53.7,487,11.1,5.9,5,66.5,11.7,349,138,1,0,1,0,0,1,65,10,13.3,PB
2019,Marlon Humphrey,23,BAL,LCB,16,15,3,88,51,58,440,8.6,5,3,68.4,9.4,284,156,37,2,1,0,0,3,65,13,16.7,"PB,AP-1"
2019,Joe Walker,27,ARI,LILB,16,11,0,33,24,72.7,234,9.8,7.1,1,102.3,4.7,67,167,31,1,1,0,0,2,65,11,14.5,
2019,Darryl Roberts,29,NYJ,RCB,13,10,1,84,54,64.3,593,11,7.1,6,103.9,9,441,152,7,1,1,1,0,2,63,4,6,
2019,Isaiah Oliver,23,ATL,LCB,16,16,0,98,65,66.3,908,14,9.3,5,113,10.4,527,381,1,0,1,4,0,1,62,7,10.1,
2019,Nigel Bradham,30,PHI,MLB,12,12,1,35,27,77.1,238,8.8,6.8,0,82.8,7.5,149,89,48,2,1,2,0,3,61,8,11.6,
2019,Lawrence Guy,29,NWE,LDE,16,16,1,0,0,,0,,,0,,,0,0,0,3,1,0,3,7,61,1,1.6,
2019,Kenny Moore,24,IND,LCB,11,11,2,60,42,70,356,8.5,5.9,1,76.8,6.6,220,136,30,2,1,0,2.5,6,61,5,7.6,
2019,Eli Apple,24,NOR,LCB,15,15,0,76,48,63.2,683,14.2,9,2,100.9,11.4,483,200,1,0,1,0,0,1,58,6,9.4,
2019,Jahlani Tavai,23,DET,MLB,15,6,1,23,16,69.6,201,12.6,8.7,0,78.4,5.7,80,121,23,1,1,0,2,4,58,8,12.1,
2019,Jalen Thompson,21,ARI,SS,15,9,1,30,25,83.3,203,8.1,6.8,1,92.1,4.9,130,73,7,0,1,0,0,1,57,8,12.3,
2019,Ben Niemann,24,KAN,LB,16,1,0,33,25,75.8,202,8.1,6.1,1,100.8,3.7,59,143,44,1,1,0,0,2,56,3,5.1,
2019,Tyeler Davison,27,ATL,RDT,16,12,0,0,0,,0,,,0,,,0,0,0,2,1,0,1,4,55,0,0,
2019,Darnell Savage Jr.,22,GNB,FS,14,14,2,30,17,56.7,197,11.6,6.6,2,71.1,10.6,138,59,17,1,1,0,0,2,55,8,12.7,
2019,Justin Coleman,26,DET,RCB,16,11,1,103,65,63.1,811,12.5,7.9,6,102.9,10.3,497,314,16,2,1,1,0,3,54,7,11.5,
2019,T.J. Carrie,29,CLE,LCB,16,6,1,60,41,68.3,524,12.8,8.7,3,105.1,8.6,303,221,37,3,1,1,1,5,52,10,16.1,
2019,Christian Jones,28,DET,RLB,13,13,0,27,18,66.7,186,10.3,6.9,1,98.7,6.6,87,99,35,3,1,3,2,6,51,5,8.9,
2019,Trayvon Mullen,22,OAK,RCB,16,10,1,68,38,55.9,424,11.2,6.2,2,78.3,9.9,240,184,1,0,1,0,0,1,50,5,9.1,
2019,D.J. Swearinger,28,3TM,DB,9,7,0,23,16,69.6,222,13.9,9.7,2,129.3,10.1,147,75,22,4,1,1,0,5,50,10,16.7,
2019,Shaun Dion Hamilton,24,WAS,LB,16,0,1,24,12,50,71,5.9,3,1,52.8,2.6,27,44,19,2,1,0,1,4,49,4,7.5,
2019,Bashaud Breeland,27,KAN,LCB,16,15,2,62,30,48.4,489,16.3,7.9,5,88.7,13.6,292,197,3,0,1,0,0,1,48,8,14.3,
2019,Derrick Nnadi,23,KAN,RDT/LDT,16,16,1,0,0,,0,,,0,,,0,0,0,3,1,0,1,5,48,3,5.9,
2019,Avonte Maddox,23,PHI,LCB,12,6,0,75,46,61.3,495,10.8,6.6,1,85.1,8.6,274,221,7,1,1,0,1,3,47,5,9.6,
2019,Josh Bynes,30,BAL,LILB,12,7,2,16,11,68.8,106,9.6,6.6,0,47.4,1.6,16,90,37,2,1,0,1,4,46,6,11.5,
2019,Andrew Sendejo,32,2TM,DB,15,3,3,21,12,57.1,190,15.8,9,2,79.6,9.7,123,67,9,0,1,0,1,2,45,5,10,
2019,Ja'Whaun Bentley,23,NWE,LB,16,2,0,15,11,73.3,64,5.8,4.3,0,81,3.5,26,38,27,3,1,0,0,4,44,3,6.4,
2019,Sebastian Joseph-Day,24,LAR,NT,16,15,0,1,1,100,4,4,4,0,83.3,-6,-6,10,3,5,1,1,2,8,44,3,6.4,
2019,John Simon,29,NWE,RDE,16,12,1,4,2,50,21,10.5,5.3,0,26,5,2,19,13,3,1,2,4,8,44,3,6.4,
2019,Denzel Ward,22,CLE,LCB,12,12,2,83,40,48.2,517,12.9,6.2,1,62.2,11,323,194,6,1,1,0,0,2,44,12,21.4,
2019,Troy Hill,28,LAR,LCB,14,9,2,57,26,45.6,330,12.7,5.8,2,61.3,13.2,254,76,1,0,1,0,1,2,43,2,4.4,
2019,Jimmy Moreland,24,WAS,RCB,14,5,0,39,31,79.5,267,8.6,6.8,0,95.2,5,114,153,6,1,1,0,0,2,42,9,17.6,
2019,Wesley Woodyard,33,TEN,LB,15,2,0,22,17,77.3,202,11.9,9.2,1,119.9,6.5,109,93,13,1,1,0,1,3,42,5,10.6,
2019,Morgan Burnett,30,CLE,FS,8,8,1,21,14,66.7,178,12.7,8.5,2,104.9,12,114,64,16,2,1,0,2,5,41,4,8.9,
2019,Jermaine Whitehead,26,CLE,DB,8,8,1,25,17,68,185,10.9,7.4,2,99.6,10.8,130,55,24,2,1,0,0,3,41,5,10.9,
2019,Austin Calitro,25,JAX,LB,13,4,0,21,16,76.2,161,10.1,7.7,1,113.4,4,64,97,5,1,1,0,1,3,40,7,14.9,
2019,Marcell Harris,25,SFO,DB,13,4,0,17,10,58.8,115,11.5,6.8,2,118.5,10.2,77,38,9,1,1,0,0,2,40,7,14.9,
2019,Tramon Williams,36,GNB,DB,16,7,2,57,33,57.9,437,13.2,7.7,2,79.3,8.8,229,208,9,1,1,0,0,2,39,5,11.4,
2019,Mackensie Alexander,26,MIN,LB,13,4,1,58,38,65.5,324,8.5,5.6,2,84.3,8.2,216,108,5,0,1,0,0.5,2,38,0,0,
2019,Javien Elliott,26,CAR,DB,16,3,1,36,28,77.8,283,10.1,7.9,0,87.8,4.8,110,173,17,0,1,0,0.5,2,38,4,9.5,
2019,Kamalei Correa,25,TEN,LOLB,16,5,0,6,3,50,16,5.3,2.7,0,56.2,0.5,8,8,28,5,1,1,5,11,37,2,5.1,
2019,Julian Love,21,NYG,SS,15,5,1,29,19,65.5,190,10,6.6,1,81.1,5.4,80,110,11,0,1,0,0,1,37,4,9.8,
2019,George Odum,26,IND,DB,16,1,0,15,12,80,182,15.2,12.1,1,139.4,9.8,107,75,3,0,1,0,0,1,37,1,2.6,
2019,Jalen Reeves-Maybin,24,DET,LB,16,3,0,19,15,78.9,211,14.1,11.1,2,148,9.9,106,105,13,0,1,0,0,1,37,4,9.8,
2019,B.J. Hill,24,NYG,LDE,16,5,0,1,1,100,-6,-6,-6,0,79.2,-7,-7,1,0,3,1,0,1,5,36,2,5.3,
2019,Rasul Douglas,24,PHI,RCB,16,6,0,72,41,56.9,637,15.5,8.8,6,114.2,13,448,189,2,0,1,0,0,1,35,2,5.4,
2019,Will Parks,25,DEN,DB,14,7,1,37,21,56.8,264,12.6,7.1,3,94.9,10.3,174,90,12,1,1,0,1,3,35,7,16.7,
2019,Michael Pierce,27,BAL,NT,14,14,0,0,0,,0,,,0,,,0,0,1,1,1,1,0.5,3,35,1,2.8,
2019,Malcom Brown,25,NOR,RDT,16,16,0,2,1,50,8,8,4,0,60.4,-1,5,3,0,1,1,1,2,4,34,2,5.6,
2019,Kevin Minter,29,TAM,LB,16,2,0,23,19,82.6,223,11.7,9.7,1,121.6,7,137,86,46,4,1,1,0,5,34,6,15,
2019,Juston Burris,26,CLE,DB,14,9,2,18,11,61.1,156,14.2,8.7,3,89.1,8,75,81,25,3,1,1,1,5,32,5,13.5,
2019,Kiko Alonso,29,NOR,LB,13,4,0,18,14,77.8,105,7.5,5.8,1,109.5,8,72,33,23,4,1,0,0,5,31,2,6.1,
2019,Reggie Ragland,26,KAN,RLB,14,7,0,14,9,64.3,60,6.7,4.3,0,73.5,1.3,16,44,28,2,1,0,2,4,30,1,3.2,
2019,Chandon Sullivan,23,GNB,DB,16,0,1,31,11,35.5,120,10.9,3.9,0,34.3,10.7,73,47,14,0,1,1,0,1,30,1,3.2,
2019,Andrew Wingard,23,JAX,DB,16,2,0,6,6,100,111,18.5,18.5,2,158.3,12.8,77,34,10,1,1,0,1,3,30,3,9.1,
2019,Eddie Goldman,25,CHI,NT,15,15,0,0,0,,0,,,0,,,0,0,0,4,1,0,1,6,29,2,6.5,
2019,Jaleel Johnson,25,MIN,DT,16,3,0,0,0,,0,,,0,,,0,0,0,1,1,0,3.5,6,29,1,3.3,
2019,Christian Covington,26,DAL,RDT,16,6,0,1,0,0,0,,0,0,39.6,-5,0,0,0,1,1,1,1,3,28,5,15.2,
2019,Deone Bucannon,27,2TM,LB,14,1,0,12,8,66.7,86,10.8,7.2,0,87.5,2.9,46,40,15,1,1,0,0,2,28,3,9.7,
2019,Rasheem Green,22,SEA,RDE,16,8,0,0,0,,0,,,0,,,0,0,0,10,1,2,4,15,27,3,10,
2019,Brandon Mebane,34,LAC,RDT,13,13,0,0,0,,0,,,0,,,0,0,0,3,1,0,1,5,27,5,15.6,
2019,Craig Robertson,31,NOR,LB,15,1,1,14,13,92.9,97,7.5,6.9,1,89.6,3.7,40,57,14,0,1,0,1,2,27,6,18.2,
2019,Damion Square,30,LAC,DE,16,4,0,4,3,75,28,9.3,7,0,93.7,-4.8,-13,41,0,2,1,1,0,3,27,4,12.9,
2019,Allen Bailey,30,ATL,RDE,15,5,0,1,0,0,0,,0,0,39.6,-5,0,0,0,1,1,0,1,3,26,8,23.5,
2019,Corey Ballentine,23,NYG,DB,13,2,0,42,27,64.3,393,14.6,9.4,4,126.4,11.6,247,146,7,0,1,0,0,1,26,1,3.7,
2019,Adam Butler,25,NWE,DT,16,2,0,1,0,0,0,,0,0,39.6,1,0,0,0,0,1,5,6,9,26,1,3.7,
