YEAR,Player,Team,Conf,G,Rec,RecYds,YperR,RecTD,RecYperG,RusAtt,RusYds,YperA,RusTD,RusYperG,Plays,Yds,Avg,TD,Awards
2020,Emeka Emezie,North Carolina State,ACC,12,47,738,15.7,5,61.5,1,5,5,0,0.4,48,743,15.5,5,
2020,Kayshon Boutte,LSU,SEC,10,45,735,16.3,5,73.5,0,0,,0,0,45,735,16.3,5,
2020,Taj Harris,Syracuse,ACC,10,58,733,12.6,5,73.3,1,4,4,0,0.4,59,737,12.5,5,
2020,Terrace Marshall Jr.,LSU,SEC,7,48,731,15.2,10,104.4,0,0,,0,0,48,731,15.2,10,
2020,Chris Olave,Ohio State,Big Ten,7,50,729,14.6,7,104.1,1,0,0,0,0,51,729,14.3,7,
2020,Bailey Gaither,San Jose State,MWC,7,41,725,17.7,4,103.6,0,0,,0,0,41,725,17.7,4,
2020,Garrett Wilson,Ohio State,Big Ten,8,43,723,16.8,6,90.4,2,67,33.5,0,8.4,45,790,17.6,6,
2020,Ty Fryfogle,Indiana,Big Ten,8,37,721,19.5,7,90.1,0,0,,0,0,37,721,19.5,7,
2020,Khalil Shakir,Boise State,MWC,7,52,719,13.8,6,102.7,17,148,8.7,0,21.1,69,867,12.6,6,
2020,Jaden Walley,Mississippi State,SEC,11,52,718,13.8,2,65.3,0,0,,0,0,52,718,13.8,2,
2020,Javon McKinley,Notre Dame,ACC,12,42,717,17.1,3,59.8,1,15,15,0,1.3,43,732,17,3,
2020,Zakhari Franklin,UTSA,CUSA,10,49,694,14.2,7,69.4,1,8,8,0,0.8,50,702,14,7,
2020,Jacob Cowing,UTEP,CUSA,8,41,691,16.9,3,86.4,0,0,,0,0,41,691,16.9,3,
2020,Hunter Long,Boston College,ACC,11,57,685,12,5,62.3,0,0,,0,0,57,685,12,5,
2020,Dazz Newsome,North Carolina,ACC,12,54,684,12.7,6,57,2,21,10.5,1,1.8,56,705,12.6,7,
2020,Rashee Rice,SMU,American,10,48,683,14.2,5,68.3,0,0,,0,0,48,683,14.2,5,
2020,Jordan Addison,Pitt,ACC,10,60,666,11.1,4,66.6,9,58,6.4,0,5.8,69,724,10.5,4,
2020,Justin Hall,Ball State,MAC,7,49,665,13.6,4,95,30,231,7.7,1,33,79,896,11.3,5,
2020,Kawaan Baker,South Alabama,Sun Belt,11,51,659,12.9,8,59.9,13,42,3.2,0,3.8,64,701,11,8,
2020,Billy Kemp,Virginia,ACC,10,67,644,9.6,1,64.4,6,22,3.7,0,2.2,73,666,9.1,1,
2020,Keylon Stokes,Tulsa,American,9,46,644,14,3,71.6,13,65,5,0,7.2,59,709,12,3,
2020,Bo Melton,Rutgers,Big Ten,9,47,638,13.6,6,70.9,6,69,11.5,2,7.7,53,707,13.3,8,
2020,Anthony Schwartz,Auburn,SEC,10,54,636,11.8,3,63.6,4,-6,-1.5,0,-0.6,58,630,10.9,3,
2020,DJ Turner,Pitt,ACC,11,44,634,14.4,3,57.6,10,65,6.5,0,5.9,54,699,12.9,3,
2020,Shi Smith,South Carolina,SEC,9,57,633,11.1,4,70.3,6,6,1,0,0.7,63,639,10.1,4,
2020,Tre Walker,San Jose State,MWC,8,45,627,13.9,4,78.4,0,0,,0,0,45,627,13.9,4,
2020,Chatarius Atwell,Louisville,ACC,9,46,625,13.6,7,69.4,2,-2,-1,1,-0.2,48,623,13,8,
2020,David Bell,Purdue,Big Ten,6,53,625,11.8,8,104.2,0,0,,0,0,53,625,11.8,8,
2020,Michael Woods,Arkansas,SEC,10,32,619,19.3,5,61.9,1,2,2,0,0.2,33,621,18.8,5,
2020,Thomas Hennigan,Appalachian State,Sun Belt,12,47,616,13.1,3,51.3,0,0,,0,0,47,616,13.1,3,
2020,Jason Brownlee,Southern Mississippi,CUSA,10,34,610,17.9,5,61,0,0,,0,0,34,610,17.9,5,
2020,Marvin Mims,Oklahoma,Big 12,11,37,610,16.5,9,55.5,2,17,8.5,0,1.5,39,627,16.1,9,
2020,Yo'Heinz Tyler,Ball State,MAC,8,42,607,14.5,8,75.9,0,0,,0,0,42,607,14.5,8,
2020,Cole Turner,Nevada,MWC,9,49,605,12.3,9,67.2,0,0,,0,0,49,605,12.3,9,
2020,Neil Pau'u,BYU,Ind,12,45,603,13.4,4,50.3,5,-1,-0.2,0,-0.1,50,602,12,4,
2020,Isaiah Likely,Coastal Carolina,Sun Belt,11,30,601,20,5,54.6,0,0,,0,0,30,601,20,5,
2020,Tyrice Richie,Northern Illinois,MAC,6,53,597,11.3,4,99.5,6,27,4.5,0,4.5,59,624,10.6,4,
2020,Tayvion Robinson,Virginia Tech,ACC,11,38,592,15.6,3,53.8,5,48,9.6,0,4.4,43,640,14.9,3,
2020,Charlie Kolar,Iowa State,Big 12,11,44,591,13.4,7,53.7,0,0,,0,0,44,591,13.4,7,
2020,Jaylen Waddle,Alabama,SEC,6,28,591,21.1,4,98.5,3,12,4,0,2,31,603,19.5,4,
2020,Trevon Grimes,Florida,SEC,11,38,589,15.5,9,53.5,1,4,4,0,0.4,39,593,15.2,9,
2020,Travis Etienne,Clemson,ACC,12,48,588,12.3,2,49,168,914,5.4,14,76.2,216,1502,7,16,AA
2020,Antonio Nunn,Buffalo,MAC,7,37,584,15.8,2,83.4,0,0,,0,0,37,584,15.8,2,
2020,Jarrin Pierce,Middle Tennessee State,CUSA,9,59,584,9.9,3,64.9,0,0,,0,0,59,584,9.9,3,
2020,Marcell Barbee,Texas State,Sun Belt,12,40,584,14.6,10,48.7,0,0,,0,0,40,584,14.6,10,
2020,Donavon Greene,Wake Forest,ACC,8,29,582,20.1,2,72.8,0,0,,0,0,29,582,20.1,2,
2020,Sean Dykes,Memphis,American,11,47,581,12.4,7,52.8,0,0,,0,0,47,581,12.4,7,
2020,Blake Proehl,East Carolina,American,9,47,577,12.3,4,64.1,0,0,,0,0,47,577,12.3,4,
2020,Brevin Jordan,Miami (FL),ACC,8,38,576,15.2,7,72,2,1,0.5,0,0.1,40,577,14.4,7,
2020,Simi Fehoko,Stanford,Pac-12,6,37,574,15.5,3,95.7,1,-1,-1,0,-0.2,38,573,15.1,3,
2020,Dillon Stoner,Oklahoma State,Big 12,11,42,573,13.6,4,52.1,0,0,,0,0,42,573,13.6,4,
2020,Ainias Smith,Texas A&M,SEC,10,43,564,13.1,6,56.4,49,293,6,4,29.3,92,857,9.3,10,
2020,Winston Wright,West Virginia,Big 12,10,47,553,11.8,2,55.3,2,4,2,0,0.4,49,557,11.4,2,
2020,Joshua Cephus,UTSA,CUSA,12,58,547,9.4,5,45.6,2,-13,-6.5,0,-1.1,60,534,8.9,5,
2020,Calvin Turner,Hawaii,MWC,9,33,546,16.5,6,60.7,60,331,5.5,4,36.8,93,877,9.4,10,
2020,Cam Johnson,Vanderbilt,SEC,9,56,545,9.7,3,60.6,0,0,,0,0,56,545,9.7,3,
2020,J.C. Santana,Tulsa,American,9,34,544,16,4,60.4,2,20,10,0,2.2,36,564,15.7,4,
2020,Dahu Green,Arkansas State,Sun Belt,10,32,542,16.9,5,54.2,0,0,,0,0,32,542,16.9,5,
2020,Jacob Harris,UCF,American,10,30,539,18,8,53.9,0,0,,0,0,30,539,18,8,
2020,Kylen Granson,SMU,American,10,35,536,15.3,5,53.6,1,0,0,0,0,36,536,14.9,5,
2020,Malik Williams,Appalachian State,Sun Belt,11,41,536,13.1,3,48.7,1,-2,-2,0,-0.2,42,534,12.7,3,
2020,Reginald Todd,Troy,Sun Belt,11,43,530,12.3,6,48.2,0,0,,0,0,43,530,12.3,6,
2020,Theo Wease,Oklahoma,Big 12,11,37,530,14.3,4,48.2,1,-10,-10,0,-0.9,38,520,13.7,4,
2020,Thayer Thomas,North Carolina State,ACC,12,42,529,12.6,6,44.1,1,-6,-6,0,-0.5,43,523,12.2,6,
2020,Tre Turner,Virginia Tech,ACC,10,34,529,15.6,3,52.9,9,60,6.7,2,6,43,589,13.7,5,
2020,Kenny Yeboah,Ole Miss,SEC,8,27,524,19.4,6,65.5,0,0,,0,0,27,524,19.4,6,
2020,Tyler Snead,East Carolina,American,9,53,524,9.9,5,58.2,3,68,22.7,1,7.6,56,592,10.6,6,
2020,D.J. Stubbs,Liberty,Ind,11,38,523,13.8,3,47.5,2,-10,-5,0,-0.9,40,513,12.8,3,
2020,Jalen Cropper,Fresno State,MWC,6,37,520,14.1,5,86.7,4,27,6.8,0,4.5,41,547,13.3,5,
2020,Deonte Simpson,North Texas,CUSA,8,25,517,20.7,4,64.6,0,-4,,0,-0.5,25,513,20.5,4,
2020,Greg Dulcich,UCLA,Pac-12,7,26,517,19.9,5,73.9,0,0,,0,0,26,517,19.9,5,
2020,Jalen Nailor,Michigan State,Big Ten,7,26,515,19.8,4,73.6,2,11,5.5,0,1.6,28,526,18.8,4,
2020,Lavel Davis,Virginia,ACC,8,20,515,25.8,5,64.4,0,0,,0,0,20,515,25.8,5,
2020,Kearis Jackson,Georgia,SEC,10,36,514,14.3,3,51.4,0,0,,0,0,36,514,14.3,3,
2020,George Pickens,Georgia,SEC,8,36,513,14.3,6,64.1,0,0,,0,0,36,513,14.3,6,
2020,Duece Watts,Tulane,American,12,31,512,16.5,6,42.7,1,2,2,0,0.2,32,514,16.1,6,
2020,Justin Garrett,UTEP,CUSA,8,38,510,13.4,3,63.8,0,0,,0,0,38,510,13.4,3,
2020,Hassan Beydoun,Eastern Michigan,MAC,5,40,508,12.7,0,101.6,0,0,,0,0,40,508,12.7,0,
2020,Ramaud Chiaokhiao-Bowman,Northwestern,Big Ten,9,41,508,12.4,5,56.4,1,0,0,0,0,42,508,12.1,5,
2020,Brandon Bowling,Arkansas State,Sun Belt,11,39,507,13,7,46.1,0,0,,0,0,39,507,13,7,
2020,Jalen Wydermyer,Texas A&M,SEC,10,46,506,11,6,50.6,0,0,,0,0,46,506,11,6,
2020,Osirus Mitchell,Mississippi State,SEC,11,47,505,10.7,4,45.9,0,0,,0,0,47,505,10.7,4,
2020,Drake London,USC,Pac-12,6,33,502,15.2,3,83.7,0,0,,0,0,33,502,15.2,3,
2020,Josh Johnson,Tulsa,American,9,38,499,13.1,6,55.4,1,3,3,0,0.3,39,502,12.9,6,
2020,R.J. Sneed,Baylor,Big 12,9,39,497,12.7,3,55.2,0,0,,0,0,39,497,12.7,3,
2020,Whop Philyor,Indiana,Big Ten,8,54,495,9.2,3,61.9,1,8,8,0,1,55,503,9.1,3,
2020,Parker Washington,Penn State,Big Ten,9,36,489,13.6,6,54.3,0,0,,0,0,36,489,13.6,6,
2020,Quentin Johnston,Texas Christian,Big 12,9,22,487,22.1,2,54.1,3,3,1,2,0.3,25,490,19.6,4,
2020,Tim Jones,Southern Mississippi,CUSA,8,30,480,16,4,60,0,0,,0,0,30,480,16,4,
2020,Amon-Ra St. Brown,USC,Pac-12,6,41,478,11.7,7,79.7,0,0,,0,0,41,478,11.7,7,
2020,Devin Carter,North Carolina State,ACC,12,29,477,16.4,2,39.8,0,0,,0,0,29,477,16.4,2,
2020,Josh Palmer,Tennessee,SEC,10,33,475,14.4,4,47.5,0,0,,0,0,33,475,14.4,4,
2020,Reggie Roberson Jr.,SMU,American,5,22,474,21.5,5,94.8,0,0,,0,0,22,474,21.5,5,
2020,Josh Ali,Kentucky,SEC,11,54,473,8.8,1,43,1,15,15,0,1.4,55,488,8.9,1,
2020,Joshua Moore,Texas,Big 12,10,30,472,15.7,9,47.2,1,-1,-1,0,-0.1,31,471,15.2,9,
2020,Rashod Bateman,Minnesota,Big Ten,5,36,472,13.1,2,94.4,0,0,,0,0,36,472,13.1,2,
2020,Brennan Eagles,Texas,Big 12,9,28,469,16.8,5,52.1,0,0,,0,0,28,469,16.8,5,
2020,Austin Watkins,UAB,CUSA,7,34,468,13.8,3,66.9,0,0,,0,0,34,468,13.8,3,
2020,Wan'Dale Robinson,Nebraska,Big Ten,8,51,461,9,1,57.6,46,240,5.2,1,30,97,701,7.2,2,
2020,CJ Lewis,Boston College,ACC,11,28,460,16.4,5,41.8,0,0,,0,0,28,460,16.4,5,
2020,Keke Chism,Missouri,SEC,9,35,458,13.1,1,50.9,1,-15,-15,0,-1.7,36,443,12.3,1,
2020,Kwamie Lassiter II,Kansas,Big 12,9,43,458,10.7,2,50.9,0,0,,0,0,43,458,10.7,2,
2020,Yusuf Ali,Middle Tennessee State,CUSA,7,37,457,12.4,2,65.3,0,0,,0,0,37,457,12.4,2,
2020,Antwan Davis,Ball State,MAC,8,39,456,11.7,1,57,1,1,1,0,0.1,40,457,11.4,1,
2020,Isaiah McKoy,Kent State,MAC,4,25,455,18.2,5,113.8,0,0,,0,0,25,455,18.2,5,
2020,Corey Rucker,Arkansas State,Sun Belt,8,16,453,28.3,5,56.6,0,0,,0,0,16,453,28.3,5,
2020,Kevin Shaa,Liberty,Ind,11,25,450,18,4,40.9,0,0,,0,0,25,450,18,4,
2020,Michael Mayer,Notre Dame,ACC,12,42,450,10.7,2,37.5,0,0,,0,0,42,450,10.7,2,
2020,Danny Gray,SMU,American,8,33,448,13.6,4,56,3,30,10,2,3.8,36,478,13.3,6,
2020,Cornelius McCoy,Georgia State,Sun Belt,7,31,447,14.4,4,63.9,0,0,,0,0,31,447,14.4,4,
2020,Adrian Hardy,Louisiana Tech,CUSA,7,33,440,13.3,4,62.9,0,0,,0,0,33,440,13.3,4,
2020,Ben Skowronek,Notre Dame,ACC,11,29,439,15.1,5,39.9,2,17,8.5,1,1.5,31,456,14.7,6,
2020,Jalen Camp,Georgia Tech,ACC,10,29,439,15.1,4,43.9,0,0,,0,0,29,439,15.1,4,
2020,Jeff Foreman,Arkansas State,Sun Belt,11,13,439,33.8,3,39.9,0,0,,0,0,13,439,33.8,3,
2020,Myron Mitchell,UAB,CUSA,9,29,436,15,3,48.4,1,9,9,0,1,30,445,14.8,3,
2020,Jacob Copeland,Florida,SEC,11,23,435,18.9,3,39.5,1,17,17,0,1.5,24,452,18.8,3,
2020,Jaelen Gill,Boston College,ACC,11,29,435,15,1,39.5,0,0,,0,0,29,435,15,1,
2020,James Mitchell,Virginia Tech,ACC,10,26,435,16.7,4,43.5,1,1,1,1,0.1,27,436,16.1,5,
2020,Deuce Vaughn,Kansas State,Big 12,10,25,434,17.4,2,43.4,123,642,5.2,7,64.2,148,1076,7.3,9,
2020,Chris Autman-Bell,Minnesota,Big Ten,7,22,430,19.5,1,61.4,0,0,,0,0,22,430,19.5,1,
2020,Isaac Rex,BYU,Ind,12,37,429,11.6,12,35.8,0,0,,0,0,37,429,11.6,12,
2020,Isaiah Winstead,Toledo,MAC,6,25,429,17.2,3,71.5,0,0,,0,0,25,429,17.2,3,
2020,Nathaniel Dell,Houston,American,8,29,428,14.8,3,53.5,0,0,,0,0,29,428,14.8,3,
2020,Kyle Williams,Nevada-Las Vegas,MWC,6,35,426,12.2,2,71,2,6,3,0,1,37,432,11.7,2,
2020,Jha'Quan Jackson,Tulane,American,12,31,425,13.7,8,35.4,2,31,15.5,1,2.6,33,456,13.8,9,
2020,Najee Harris,Alabama,SEC,13,43,425,9.9,4,32.7,251,1466,5.8,26,112.8,294,1891,6.4,30,"H-5,AA"
2020,Nick Muse,South Carolina,SEC,10,30,425,14.2,1,42.5,0,0,,0,0,30,425,14.2,1,
2020,Terrell Jana,Virginia,ACC,10,36,423,11.8,1,42.3,0,0,,0,0,36,423,11.8,1,
2020,Austin Stogner,Oklahoma,Big 12,8,26,422,16.2,3,52.8,0,0,,0,0,26,422,16.2,3,
2020,Tyler Page,SMU,American,9,39,422,10.8,2,46.9,0,0,,0,0,39,422,10.8,2,
2020,Tyler Page,SMU,American,9,39,422,10.8,2,46.9,0,0,,0,0,39,422,10.8,2,
2020,Jalen Wayne,South Alabama,Sun Belt,11,33,418,12.7,1,38,0,0,,0,0,33,418,12.7,1,
2020,Dontario Drummond,Ole Miss,SEC,10,25,417,16.7,7,41.7,0,0,,0,0,25,417,16.7,7,
2020,Bryce Ford-Wheaton,West Virginia,Big 12,9,27,416,15.4,3,46.2,0,0,,0,0,27,416,15.4,3,
2020,Tanner Knue,Eastern Michigan,MAC,6,27,413,15.3,4,68.8,0,0,,0,0,27,413,15.3,4,
2020,Cary Angeline,North Carolina State,ACC,11,27,412,15.3,6,37.5,0,0,,0,0,27,412,15.3,6,
2020,Tony Poljan,Virginia,ACC,10,38,411,10.8,6,41.1,0,0,,0,0,38,411,10.8,6,
2020,Chase Lane,Texas A&M,SEC,10,29,409,14.1,2,40.9,0,0,,0,0,29,409,14.1,2,
2020,Corey Gammage,Marshall,CUSA,10,35,409,11.7,4,40.9,0,0,,0,0,35,409,11.7,4,
2020,Jeremiah Haydel,Texas State,Sun Belt,12,40,408,10.2,4,34,3,23,7.7,0,1.9,43,431,10,4,
2020,Jayden Reed,Michigan State,Big Ten,7,33,407,12.3,3,58.1,6,17,2.8,0,2.4,39,424,10.9,3,
2020,Amir Abdur-Rahman,Vanderbilt,SEC,9,27,406,15,1,45.1,0,0,,0,0,27,406,15,1,
2020,Tyler Vaughns,USC,Pac-12,6,33,406,12.3,3,67.7,0,0,,0,0,33,406,12.3,3,
2020,C.J. Johnson,East Carolina,American,9,19,405,21.3,6,45,0,0,,0,0,19,405,21.3,6,
2020,Taylor Morin,Wake Forest,ACC,9,32,405,12.7,3,45,2,5,2.5,0,0.6,34,410,12.1,3,
2020,Jermaine Burton,Georgia,SEC,10,27,404,15,3,40.4,4,50,12.5,0,5,31,454,14.6,3,
2020,Xavier Gaines,Marshall,CUSA,10,28,404,14.4,4,40.4,10,40,4,0,4,38,444,11.7,4,
2020,Mark Pope,Miami (FL),ACC,11,33,403,12.2,2,36.6,1,12,12,0,1.1,34,415,12.2,2,
2020,Ronnie Bell,Michigan,Big Ten,6,26,401,15.4,1,66.8,0,0,,0,0,26,401,15.4,1,
2020,T.J. Simmons,West Virginia,Big 12,8,23,401,17.4,4,50.1,2,16,8,0,2,25,417,16.7,4,
2020,Victor Tucker,Charlotte,CUSA,6,30,400,13.3,2,66.7,8,86,10.8,0,14.3,38,486,12.8,2,
2020,Damon Hazelton Jr.,Missouri,SEC,9,30,397,13.2,1,44.1,2,3,1.5,0,0.3,32,400,12.5,1,
2020,Jaray Jenkins,LSU,SEC,10,23,397,17.3,2,39.7,0,0,,0,0,23,397,17.3,2,
2020,Tray Eafford,Troy,Sun Belt,11,34,394,11.6,3,35.8,0,0,,0,0,34,394,11.6,3,
2020,Ryan O'Keefe,UCF,American,10,20,391,19.6,3,39.1,0,0,,0,0,20,391,19.6,3,
2020,Skyy Moore,Western Michigan,MAC,5,25,388,15.5,3,77.6,1,0,0,0,0,26,388,14.9,3,
2020,Khalil McClain,Troy,Sun Belt,11,32,383,12,6,34.8,2,18,9,0,1.6,34,401,11.8,6,
2020,Ontaria Wilson,Florida State,ACC,9,30,382,12.7,2,42.4,4,32,8,0,3.6,34,414,12.2,2,
2020,Jonathan Mingo,Ole Miss,SEC,10,27,379,14,3,37.9,0,0,,0,0,27,379,14,3,
2020,Anthony Queeley,Syracuse,ACC,11,37,378,10.2,2,34.4,0,0,,0,0,37,378,10.2,2,
2020,Shameen Jones,Rutgers,Big Ten,9,34,378,11.1,3,42,2,0,0,0,0,36,378,10.5,3,
2020,Malik Davis,Florida,SEC,12,31,377,12.2,0,31.4,66,310,4.7,0,25.8,97,687,7.1,0,
2020,Mitchell Tinsley,Western Kentucky,CUSA,12,43,377,8.8,4,31.4,1,5,5,0,0.4,44,382,8.7,4,
2020,Braylon Sanders,Ole Miss,SEC,10,15,376,25.1,4,37.6,0,0,,0,0,15,376,25.1,4,
2020,Xavier Lane,Western Kentucky,CUSA,9,34,376,11.1,1,41.8,0,0,,0,0,34,376,11.1,1,
2020,Sam Crawford Jr.,Tulsa,American,9,28,374,13.4,1,41.6,0,0,,0,0,28,374,13.4,1,
2020,Austin Williams,Mississippi State,SEC,11,43,372,8.7,3,33.8,0,0,,0,0,43,372,8.7,3,
2020,Chris Pierce,Vanderbilt,SEC,9,25,371,14.8,5,41.2,0,0,,0,0,25,371,14.8,5,
2020,Jadan Blue,Temple,American,6,41,371,9,5,61.8,1,3,3,0,0.5,42,374,8.9,5,
2020,Braden Smith,Louisville,ACC,11,27,370,13.7,0,33.6,0,0,,0,0,27,370,13.7,0,
2020,Joshua Simon,Western Kentucky,CUSA,12,33,370,11.2,3,30.8,0,0,,0,0,33,370,11.2,3,
2020,Kyle Philips,UCLA,Pac-12,7,38,370,9.7,2,52.9,4,40,10,0,5.7,42,410,9.8,2,
2020,Randle Jones,Temple,American,5,31,370,11.9,2,74,2,6,3,0,1.2,33,376,11.4,2,
2020,Braden Galloway,Clemson,ACC,12,27,369,13.7,2,30.8,0,0,,0,0,27,369,13.7,2,
2020,Arik Gilbert,LSU,SEC,8,35,368,10.5,2,46,0,0,,0,0,35,368,10.5,2,
2020,Josh Pederson,Louisiana-Monroe,Sun Belt,10,32,367,11.5,0,36.7,0,0,,0,0,32,367,11.5,0,
2020,Kyric McGowan,Northwestern,Big Ten,8,34,366,10.8,0,45.8,24,141,5.9,1,17.6,58,507,8.7,1,
2020,Dontay Demus,Maryland,Big Ten,5,24,365,15.2,4,73,0,0,,0,0,24,365,15.2,4,
2020,Kyren Lacy,Louisiana,Sun Belt,11,28,364,13,4,33.1,0,0,,0,0,28,364,13,4,
2020,Demario Douglas,Liberty,Ind,11,32,363,11.3,3,33,1,2,2,0,0.2,33,365,11.1,3,
2020,Keric Wheatfall,Fresno State,MWC,5,23,363,15.8,1,72.6,1,-5,-5,0,-1,24,358,14.9,1,
2020,Jalen Williams,Louisiana,Sun Belt,11,20,360,18,4,32.7,0,2,,0,0.2,20,362,18.1,4,
2020,Eli Stove,Auburn,SEC,10,44,359,8.2,3,35.9,7,51,7.3,0,5.1,51,410,8,3,
2020,Dee Wiggins,Miami (FL),ACC,11,31,358,11.5,3,32.5,0,0,,0,0,31,358,11.5,3,
2020,Jake Bobo,Duke,ACC,11,32,358,11.2,1,32.5,0,0,,0,0,32,358,11.2,1,
2020,Jason Ivory,Memphis,American,10,23,356,15.5,3,35.6,0,0,,0,0,23,356,15.5,3,
2020,Jack Sorenson,Miami (OH),MAC,3,18,354,19.7,4,118,0,0,,0,0,18,354,19.7,4,
2020,Josh Whyle,Cincinnati,American,10,28,353,12.6,6,35.3,0,0,,0,0,28,353,12.6,6,
2020,Keith Corbin,Houston,American,8,27,352,13,1,44,0,0,,0,0,27,352,13,1,
2020,Austin Ogumakin,North Texas,CUSA,10,23,349,15.2,1,34.9,0,0,,0,0,23,349,15.2,1,
2020,Jalon Calhoun,Duke,ACC,11,39,349,8.9,2,31.7,1,-4,-4,0,-0.4,40,345,8.6,2,
2020,CT Thomas,Boise State,MWC,7,20,347,17.4,2,49.6,4,4,1,0,0.6,24,351,14.6,2,
2020,Ihmir Smith-Marsette,Iowa,Big Ten,7,25,345,13.8,3,49.3,7,54,7.7,1,7.7,32,399,12.5,4,
2020,Travell Harris,Washington State,Pac-12,4,29,340,11.7,2,85,5,61,12.2,2,15.3,34,401,11.8,4,
2020,Briley Moore,Kansas State,Big 12,9,22,338,15.4,3,37.6,0,0,,0,0,22,338,15.4,3,
2020,Jayson Jackson,Cincinnati,American,10,27,337,12.5,1,33.7,0,0,,0,0,27,337,12.5,1,
2020,Khafre Brown,North Carolina,ACC,12,15,337,22.5,2,28.1,0,0,,0,0,15,337,22.5,2,
2020,Renard Bell,Washington State,Pac-12,4,33,337,10.2,2,84.3,1,-3,-3,0,-0.8,34,334,9.8,2,
2020,Tory Horton,Nevada,MWC,9,20,336,16.8,5,37.3,0,0,,0,0,20,336,16.8,5,
2020,Austin Trammell,Rice,CUSA,3,16,335,20.9,6,111.7,0,0,,0,0,16,335,20.9,6,
2020,Dimitri Stanley,Colorado,Pac-12,6,20,335,16.8,1,55.8,1,-1,-1,0,-0.2,21,334,15.9,1,
2020,Jah'Marae Sheread,Texas State,Sun Belt,11,29,334,11.5,2,30.4,1,3,3,0,0.3,30,337,11.2,2,
2020,Peter LeBlanc,Louisiana,Sun Belt,10,23,334,14.5,1,33.4,0,0,,0,0,23,334,14.5,1,
2020,T.J. Chase,Florida Atlantic,CUSA,9,23,334,14.5,2,37.1,0,0,,0,0,23,334,14.5,2,
2020,Tyler Badie,Missouri,SEC,10,28,333,11.9,2,33.3,48,242,5,4,24.2,76,575,7.6,6,
2020,Michael Young,Cincinnati,American,10,29,332,11.4,3,33.2,1,-6,-6,0,-0.6,30,326,10.9,3,
2020,CJ Windham,Middle Tennessee State,CUSA,8,31,331,10.7,3,41.4,0,0,,0,0,31,331,10.7,3,
2020,Josh Kelly,Fresno State,MWC,6,22,330,15,1,55,2,8,4,1,1.3,24,338,14.1,2,
2020,Trey McBride,Colorado State,MWC,4,22,330,15,4,82.5,0,0,,0,0,22,330,15,4,
2020,Will Mallory,Miami (FL),ACC,11,22,329,15,4,29.9,0,0,,0,0,22,329,15,4,
2020,Bryce Miller,South Florida,American,9,33,327,9.9,3,36.3,1,4,4,0,0.4,34,331,9.7,3,
2020,Shocky Jacques-Louis,Pitt,ACC,10,26,327,12.6,0,32.7,5,17,3.4,0,1.7,31,344,11.1,0,
2020,Jared Wayne,Pitt,ACC,8,21,326,15.5,1,40.8,0,0,,0,0,21,326,15.5,1,
2020,Ja'Shaun Poke,Kent State,MAC,4,21,326,15.5,3,81.5,3,1,0.3,0,0.3,24,327,13.6,3,
2020,Jesse Matthews,San Diego State,MWC,8,24,326,13.6,1,40.8,1,-1,-1,0,-0.1,25,325,13,1,
2020,Jaylen Hall,Western Michigan,MAC,5,12,323,26.9,7,64.6,0,0,,0,0,12,323,26.9,7,
2020,Nykeim Johnson,Syracuse,ACC,11,20,323,16.2,4,29.4,8,82,10.3,0,7.5,28,405,14.5,4,
2020,Avery Davis,Notre Dame,ACC,12,24,322,13.4,2,26.8,3,57,19,0,4.8,27,379,14,2,
2020,Quian Williams,Eastern Michigan,MAC,6,24,322,13.4,2,53.7,0,0,,0,0,24,322,13.4,2,
2020,Jared Smart,Hawaii,MWC,9,36,320,8.9,1,35.6,1,-3,-3,0,-0.3,37,317,8.6,1,
2020,Trevor Wilson,Buffalo,MAC,7,16,319,19.9,3,45.6,0,0,,0,0,16,319,19.9,3,
2020,Taye Barber,Texas Christian,Big 12,10,31,318,10.3,2,31.8,15,54,3.6,0,5.4,46,372,8.1,2,
2020,Alec Pierce,Cincinnati,American,6,17,315,18.5,3,52.5,0,0,,0,0,17,315,18.5,3,
2020,Dante Wright,Colorado State,MWC,3,20,315,15.8,0,105,9,36,4,0,12,29,351,12.1,0,
2020,Kyren Williams,Notre Dame,ACC,12,35,313,8.9,1,26.1,211,1125,5.3,13,93.8,246,1438,5.8,14,
2020,Charleston Rambo,Oklahoma,Big 12,10,25,312,12.5,3,31.2,2,22,11,0,2.2,27,334,12.4,3,
2020,Jahquan Bloomfield,Louisiana-Monroe,Sun Belt,10,16,312,19.5,1,31.2,0,0,,0,0,16,312,19.5,1,
2020,Perry Carter,Louisiana-Monroe,Sun Belt,10,22,312,14.2,2,31.2,5,49,9.8,2,4.9,27,361,13.4,4,
2020,Pat Freiermuth,Penn State,Big Ten,4,23,310,13.5,1,77.5,0,0,,0,0,23,310,13.5,1,
2020,Trea Shropshire,UAB,CUSA,9,14,310,22.1,2,34.4,1,-2,-2,0,-0.2,15,308,20.5,2,
2020,Marshon Ford,Louisville,ACC,10,25,309,12.4,6,30.9,0,0,,0,0,25,309,12.4,6,
2020,Artie Henry,Marshall,CUSA,8,22,308,14,3,38.5,0,0,,0,0,22,308,14,3,
2020,Artie Henry III,Marshall,CUSA,6,22,308,14,3,51.3,0,0,,0,0,22,308,14,3,
2020,Malik Heath,Mississippi State,SEC,10,37,307,8.3,3,30.7,0,0,,0,0,37,307,8.3,3,
